code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
0014452004110	https://world.openfoodfacts.org/product/0014452004110	usda-ndb-import	1489070374	1489070375	Esther Price, Sugar Free Milk & Dark Assortment Chocolates					Esther Price Candies Corp.	esther-price-candies-corp															United States	Maltitol syrup, maltitol, chocolate liquor (processed with alkali), cocoa butter, sorbitol, pecans, milk, coconut (with sodium metabisulfite for color retention), milkfat, calcium caseinate (milk), butter (milk), light cream (milk), polydextrose, contains		en:milk,en:nuts			45 g (3 PIECES)	45		4	en:e1200,en:e420,en:e420i,en:e965,en:e965ii	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											400	1674		24.44	13.33																																	0	0.011	64.44	0									4.4					0.02794	0.011176		6.66e-05					0														0.044		0.0016																													
0014821089045	https://world.openfoodfacts.org/product/0014821089045	usda-ndb-import	1489135265	1489135266	Sugar Free Muffins					Hill & Valley	hill-valley															United States	Maltitol* and sorbitol* syrup, eggs, bleached enriched flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), soybean oil and soybean oil shortening (soybean oil, mono-and diglycerides, propylene glycol mono-and		en:eggs			57 g (1 MUFFIN)	57		3	en:e420,en:e420ii,en:e471,en:e965	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											333	1393		15.79	4.39																																	0	0.07	47.37	0									3.5	5.26				1.15824	0.463296		0					0														0.035		0.00316																													
0014821103901	https://world.openfoodfacts.org/product/0014821103901	usda-ndb-import	1489050362	1489050363	Sugar Free Cinnamon Swirl Sliced Creme Cake					Hill & Valley	hill-valley															United States	Maltitol* and sorbitol* syrup, eggs, bleached enriched flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil and soy oil shortening (mono-and diglycerides, propylene glycol mono-and diesters of fatty acids, glyceryl-lacto esters of fatty acids), egg whites, wheat flour, maltodextrin, food starch-modified, leavening agents (baking soda, sodium acid pyrophosphate, monocalcium phosphate), cinnamon, salt, natural and artificial flavor (contains wheat and milk), glucono delta-lactone, emulsifier product [propylene glycol monostearate, monoglycerides, sodium stearoyl lactylate, calcium silicate, ascorbic acid (preservative), citric acid (preservative)], calcium propionate (preservative), sorbic acid (preservative), sodium benzoate (preservative), soy lecithin, xanthan gum, guar gum, acesulfame potassium, sucralose.		en:eggs,en:gluten,en:milk			64 g (64 g)	64		19	en:e200,en:e211,en:e282,en:e300,en:e322,en:e322i,en:e330,en:e341,en:e341i,en:e412,en:e415,en:e420,en:e420ii,en:e450,en:e471,en:e481,en:e552,en:e570,en:e575,en:e950,en:e955,en:e965	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											281	1176		10.94	2.34																																	0	0.062	42.19	0									1.6	4.69				1.86436	0.745744		0					0														0.031		0.00169																													
0014821104458	https://world.openfoodfacts.org/product/0014821104458	usda-ndb-import	1489133498	1489133499	Sugar Free Sliced Creme Cake					Hill & Valley	hill-valley															United States	Maltitol* and sorbitol* syrup, eggs, bleached enriched flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), soybean oil blend and soy oil shortening (soybean oil, mono- and diglycerides, propylene glycol mono-		en:eggs			64 g (2 SLICES)	64		3	en:e420,en:e420ii,en:e471,en:e965	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											328	1372		12.5	2.34																																	0	0.07	46.88	0									0	4.69				2.06248	0.824992		4.68e-05					0														0		0.00169																													
0014821195555	https://world.openfoodfacts.org/product/0014821195555	usda-ndb-import	1489058186	1489058187	Sugar Free Angel Food Cake					Hill & Valley	hill-valley															United States	Water, maltitol*, wheat starch, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), egg whites, polydextrose, leavening (sodium bicarbonate, sodium aluminum phosphate, monocalcium phosphate), natural and artificial flavors, guar gum, food starch-modified, salt, calcium propionate (preservative), maltodextrin, sorbic acid (preservative), sucralose.		en:gluten			51 g (51 g)	51		8	en:e1200,en:e200,en:e282,en:e341,en:e341i,en:e412,en:e541,en:e955,en:e965	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											137	573		0	0																																	0	0	45.1	0									3.9	5.88				1.59258	0.637032		0					0														0.196		0																													
0014821201225	https://world.openfoodfacts.org/product/0014821201225	usda-ndb-import	1489066522	1489066523	Hill & Valley, Sugar Free Chocolate Chunk Cookies					Hill & Valley  Inc.	hill-valley-inc															United States	Wheat flour, maltitol*, palm oil shortening, dark sugar free chocolate [chocolate liquor (processed with alkali), lactitol, cocoa butter, inulin, cocoa powder, soybean lecithin (an emulsifier), vanilla, acesulfame potassium and sucralose (may contain trace amounts of milk)], eggs, maltitol* and sorbitol* syrup, natural and artificial flavor (contains milk), food starch-modified, salt, vanillin (an artificial flavor), leavening agents (baking soda, sodium aluminum phosphate, monocalcium phosphate), natural and artificial chocolate flavor, sucralose, acesulfame potassium.		en:gluten		en:eggs	35 g (35 g)	35		8	en:e322,en:e322i,en:e341,en:e341i,en:e420,en:e420ii,en:e541,en:e950,en:e955,en:e965,en:e966	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											429	1795		22.86	12.86																																	0	0.029	62.86	0									2.9	5.71				0.98044	0.392176		0					0														0		0.00206																													
0014821208644	https://world.openfoodfacts.org/product/0014821208644	usda-ndb-import	1489134005	1489134005	Sugar Free Butter Cookies					Hill & Valley	hill-valley															United States	Wheat flour, maltitol*, palm oil, maltitol* and sorbitol* syrup, eggs, butter [cream (milk), water], food starch-modified, vanilla extract, bleached enriched flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid),		en:eggs,en:gluten,en:milk			35 g (1 COOKIE)	35		2	en:e420,en:e420ii,en:e965	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											429	1795		20	11.43																																	0	0.043	62.86	0									0	5.71				0.94234	0.376936		8.58e-05					0														0		0.00206																													
0016000486423	https://world.openfoodfacts.org/product/0016000486423	usda-ndb-import	1489074345	1489074346	Gluten Free Oatmeal, Maple Brown Sugar					Chex	chex															United States	Whole grain oats, sugar, salt, natural flavor.					45 g (1 POUCH)	45		0		0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											378	1582		5.56	1.11															2.22	2.22																	0	0	75.56	26.67									8.9	8.89				1.016	0.4064																			0.256				0.0024																													
0018959753052	https://world.openfoodfacts.org/product/0018959753052	usda-ndb-import	1489061305	1489061305	Sweet Italian Sugar Free Salad																					United States	Soybean oil, red wine vinegar with sulfites, filtered water, olive oil, salt, contains less than 2% of parmesan cheese (milk, cheese culture, salt, enzymes), spice, xanthan gum (provides thickness), dehydrated garlic, sucralose, calcium disodium edta added to protect flavor.		en:milk			30 g (2 Tbsp)	30		2	en:e415,en:e955	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											433	1812		46.67	6.67																																	0	0	0	0									0	0				2.45618	0.982472		0					0														0		0																													
0019000025005	https://world.openfoodfacts.org/product/0019000025005	kiliweb	1514322953	1567115467	Life Savers Hard Candy Sugar Free					Lifesavers,Life Saver	lifesavers,life-saver															France	"MADE OF:ISOMALT, CITRICACID, NATURAL AAO BLUE1)ŒXCESSCONStJMpT101/"								2	en:e330,en:e953	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded						https://static.openfoodfacts.org/images/products/001/900/002/5005/ingredients_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/001/900/002/5005/ingredients_fr.4.200.jpg				150	628		0	0																																			100	0									0	0				0	0																																																				
0019646002767	https://world.openfoodfacts.org/product/0019646002767	usda-ndb-import	1489071939	1489071939	Sugar Free Raspberry Jellies					Harmons Neighborhood Grocer	harmons-neighborhood-grocer															United States	Milk chocolate: maltitol, cocoa butter, chocolate liquor, sodium caseinate (milk), milk fat, soy lecithin (an emulsifier), vanilla, natural flavor, salt., jelly: lycasin, sorbitol, pectin, citric acid, artificial coloring & flavorin.		en:milk			19 g (19 GRM)	19		5	en:e322,en:e322i,en:e330,en:e420,en:e420i,en:e440,en:e440i,en:e965	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											453	1895		10.53	5.26																																	0	0	89.47															0.06604	0.026416																																																				
0019646003856	https://world.openfoodfacts.org/product/0019646003856	usda-ndb-import	1489071314	1489071314	Sugar Free Toffee With Almonds					Harmons Inc	harmons-inc															United States	Sugar free chocolate flavored coating (maltitol, cocoa butter, chocolate liquor, sodium caseinate sugar free (milk), milk fat, soy lecithin (an emulsifier), vanilla, natural flavor, salt), maltitol syrup, salted butter, roasted salted almonds (almonds, sa		en:milk,en:nuts			22 g (22 GRM)	22		3	en:e322,en:e322i,en:e965,en:e965ii	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											409	1711		27.27	15.91																																	0	0.045	59.09	0									0	4.55				0.5207	0.20828		0.0001365					0														0		0.00164																													
0021130455287	https://world.openfoodfacts.org/product/0021130455287	npike	1516411556	1516413280	Hazelnut Coffee Creamer Sugar Free		946 ml			Lucerne Farms	lucerne-farms															United States	WATER, CORN SYRUP*, HIGH OIEIC SOYBEAN OIL, MALTODEXTRIN, SODIUM CASEINATE (MILK)**, NATURAL AND ARTIFICIAL FLAVORS, DIPOTASSIUM PHOSPHATE, TITANIUM DIOXIDE (COLOR),  DATEM, POLYSORBATE 60, CARRAGEENAN, SUCRALOSE ACESULFAME POTASSIUM		en:milk	milk	en:milk				6	en:e171,en:e340,en:e340ii,en:e407,en:e435,en:e472e,en:e950	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/002/113/045/5287/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/002/113/045/5287/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/002/113/045/5287/front_en.5.400.jpg	https://static.openfoodfacts.org/images/products/002/113/045/5287/front_en.5.200.jpg	https://static.openfoodfacts.org/images/products/002/113/045/5287/ingredients_en.3.400.jpg	https://static.openfoodfacts.org/images/products/002/113/045/5287/ingredients_en.3.200.jpg																																																																																																															
0021130455546	https://world.openfoodfacts.org/product/0021130455546	usda-ndb-import	1489143824	1489143824	Sugar Free Vanilla Flavored Syrup, Vanilla					Signature Select,  Safeway  Inc.	signature-select,safeway-inc															United States	Purified water, natural and artificial flavor, cellulose gum, sodium acid sulfate (sulfites), sucralose, sodium benzoate and potassium sorbate [to preserve freshness], acesulfame potassium, caramel color.		en:sulphur-dioxide-and-sulphites			30 ml (2 Tbsp)	30		6	en:e150c,en:e202,en:e211,en:e466,en:e950,en:e955	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded											0	0		0																																				0	0										0				0.08382	0.033528																																																				
